"id","microred_id/id","institucion","codigo_eess","name","ubigeo","categoria","estado","condicion","telefono","responsable","inicio_actividad","direccion","ruc","tipo","coor_norte","coor_este"
"renipress.eess_00020762","renipress.microred_30_00_00","3","00020762","CENTRO DE SALUD MILITAR 3A BRIGADA DE FUERZAS ESPECIALES-TARAPOTO","220910","2","1","3","999765563","JULISA LILY TINTA TUANAMA ","01/01/2003","AVENIDA AV.EJERCITO S/N MORALES NÚMERO S/N DISTRITO MORALES PROVINCIA SAN MARTIN DEPARTAMENTO SAN MARTIN","20131369124","2","-76.3774527","-6.47488825"
"renipress.eess_00020827","renipress.microred_30_00_00","5","00020827","POSTA MEDICA PNP TARAPOTO","220901","99","1","3","042 5564082","ELARD JAVIER HERRERA TEJADA ","01/01/1978","JIRÓN JR LOS GIRASOLES 300 DISTRITO TARAPOTO PROVINCIA SAN MARTIN DEPARTAMENTO SAN MARTIN","20504380077","2","-76.369457","-12.046374"
"renipress.eess_00020896","renipress.microred_34_00_00","3","00020896","CENTRO DE SALUD MILITAR PUCALLPA","250101","2","1","3","61600295","GUILLERMO ENRIQUE MARTINO CORNEJO ","01/01/1995","AVENIDA AVENIDA FEDERICO BASADRE KM 11 DISTRITO CALLERIA PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI","20131369124","2","",""
"renipress.eess_00020897","renipress.microred_8_00_00","6","00020897","SERVICIO DE SANIDAD DE LA ESCUELA NACIONAL DE MARINA MERCANTE ALMIRANTE MIGUEL GRAU","070101","2","1","3","4298210","CARLOS MARTIN ALBUQUERQUE VARGAS ","30/07/2015","AV. PROGRESO 632 CHUCUITO","20131379430","2","",""
"renipress.eess_00021064","renipress.microred_14_00_00","3","00021064","SANIDAD DEL BTN FFEE Nº 313","100601","2","1","3","972620796","JIMENA DEL RISCO ZEVALLOS ","01/01/2017","AVENIDA AV. SAN MARTIN  S/N ""LOS LAURELES""-CASTILLO GRANDE NÚMERO S/N DISTRITO RUPA-RUPA PROVINCIA LEONCIO PRADO DEPARTAMENTO HUANUCO","20131369124","2","",""
"renipress.eess_00021066","renipress.microred_29_00_00","3","00021066","POLICLÍNICO MILITAR MANCO CÁPAC","210101","4","1","3","051-1355643","LESLIE KARLA BOMBILLA CAUTIN ","01/04/1978","AVENIDA AV. EL EJÉRCITO S/N NÚMERO S/N DISTRITO PUNO PROVINCIA PUNO DEPARTAMENTO PUNO","20131369124","2","",""
"renipress.eess_00021266","renipress.microred_24_00_00","6","00021266","ESTACIÓN NAVAL EL ESTRECHO","160801","99","1","3","65251900","MELANIE SUE GABRIELA MONTOYA BIONDI ","16/02/2012","AV EJERCITO S/N","20153408191","2","",""
"renipress.eess_00021491","renipress.microred_34_00_00","3","00021491","PUESTO DE SALUD UMAR 3 CANTAGALLO","250104","2","1","3","975500126","ERICK JAVIER CARRASCAL FERNANDEZ ","01/01/1977","OTROS FRONTERA CON BRASIL MANZANA S/N LOTE S/N NÚMERO S/N DISTRITO MASISEA PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI","20131369124","2","",""
"renipress.eess_00021531","renipress.microred_34_00_00","3","00021531","PUESTO DE SALUD UMAR 6 PURUS","250401","2","1","3","947557369","ZOILA ISABEL OCAMPO FLORES ","01/01/1977","CALLE PUERTO ESPERANZA CALLE S/N NÚMERO S/N DISTRITO PURUS PROVINCIA PURUS DEPARTAMENTO UCAYALI","20131369124","2","",""
"renipress.eess_00021900","renipress.microred_27_00_00","5","00021900","REGION DE SALUD PNP PASCO","190113","99","1","3","63421141","JAMES CARLOS MATTOS ANDRADE ","01/07/1978","INTERSECCION AV LOS PROCERES CON LOPEZ ALBUJAR S/N","20504380077","2","",""
"renipress.eess_00023721","renipress.microred_11_00_00","3","00023721","EJERCITO PERUANO","080901","2","1","3","991306150","CARLOS ENRIQUE ORTEGA FARFAN ","29/08/2016","OTROS Fuerte Pachacuteq DISTRITO SANTA ANA PROVINCIA LA CONVENCION DEPARTAMENTO CUSCO","20131369124","2","",""
"renipress.eess_00023743","renipress.microred_21_00_00","3","00023743","EJERCITO PERUANO","150114","2","1","3","3645783","FERNANDO RAFAEL RAMIREZ GARCIA ","08/11/1946","CALLE Las Caballerisas DISTRITO LA MOLINA PROVINCIA LIMA DEPARTAMENTO LIMA","20131369124","2","-76.928694","-12.0819916"
"renipress.eess_00024027","renipress.microred_21_00_00","3","00024027","ENFERMERÍA DEL REGIMENTÓ DE CABALLERIA DOMINGO NIETO","150111","1","1","3","969956313","JUDITH REYES SANDOVAL ","02/01/2017","AVENIDA GRAU S/N INTERSECCION CON JR JUNIN NÚMERO SIN NUMERO URBANIZACIÓN SANTOYO DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA","20131369124","2","-77.01139342","-12.0525821"
"renipress.eess_00024104","renipress.microred_28_00_00","3","00024104","1ra BRIGADA DE SERVICIOS ""SLDO. ISAAC RODRIGUEZ""","200101","2","1","3","944820956","LUIS ALBERTO MIRANDA CRISANTO ","21/12/2016","AVENIDA CHIRICHIGNO NÚMERO S/N URBANIZACIÓN CHIPE DISTRITO PIURA PROVINCIA PIURA DEPARTAMENTO PIURA","20131369124","2","",""
"renipress.eess_00024180","renipress.microred_36_00_00","6","00024180","POLICLÍNICO NAVAL SAN BORJA","150130","3","1","3","2071600","GONZALO IGNACIO GAMIO TAVARA ","01/12/1991","CALLE FRAY ANGELICO 420 SAN BORJA LIMA LIMA","20153408191","2","",""
"renipress.eess_00024191","renipress.microred_1_00_00","3","00024191","ENFERMERÍA BATALLÓN DE INFANTERÍA SELVA N° 85 - AMPAMA","010403","2","1","3","998452485","FRANCISCO XAVIER GUERRERO CENTURION ","24/05/1974","CAMINO RURAL AMPAMA DISTRITO RIO SANTIAGO PROVINCIA CONDORCANQUI DEPARTAMENTO AMAZONAS","20131369124","2","",""
"renipress.eess_00024192","renipress.microred_1_00_00","3","00024192","ENFERMERÍA BATALLÓN DE INFANTERÍA SELVA  N° 69 - CHAVEZ VALDIVIA","010402","2","1","3","988535630","JOSE MARTIN REUPO VILLAR ","24/04/1974","CAMINO RURAL CHAVEZ VALDIVIA DISTRITO EL CENEPA PROVINCIA CONDORCANQUI DEPARTAMENTO AMAZONAS","20131369124","2","",""
"renipress.eess_00024193","renipress.microred_1_00_00","3","00024193","ENFERMERÍA BATALLÓN DE INFANTERÍA SELVA  N° 32 - CIRO ALEGRÍA","010401","2","1","3","998775148","HUGO JAIR PAZ CABRERA ","24/05/1974","CAMINO RURAL CIRO ALEGRIA DISTRITO NIEVA PROVINCIA CONDORCANQUI DEPARTAMENTO AMAZONAS","20131369124","2","",""
"renipress.eess_00024194","renipress.microred_1_00_00","3","00024194","ENFERMERIA MILITAR DEL BATALLON DE INGENIERIA N° 01","010307","2","1","3","986285545","HECTOR MIJAIL LIZARRAGA VALDERRAMA ","05/07/1975","CARRETERA BELAUNDE TERRY s/n DISTRITO JAZAN PROVINCIA BONGARA DEPARTAMENTO AMAZONAS","20131369124","2","",""
"renipress.eess_00024195","renipress.microred_1_00_00","3","00024195","ENFERMERÍA BATALLÓN DE INFANTERÍA SELVA  N° 25 - TENIENTE PINGLO","010403","2","1","3","943899648","YURI ENRIQUE GUZMAN TOLEDO ","24/05/1974","CAMINO RURAL COMUNIDAD NATIVA TENIENTE PINGLO DISTRITO RIO SANTIAGO PROVINCIA CONDORCANQUI DEPARTAMENTO AMAZONAS","20131369124","2","",""
"renipress.eess_00024196","renipress.microred_1_00_00","3","00024196","ENFERMERÍA COMPAÑÍA DESMINADO N° 116 - BAGUA GRANDE","010701","2","1","3","964511480","ANA LUCIA VELASCO NALVARTE ","24/05/1974","AVENIDA FUERTE MINCHAN DISTRITO BAGUA GRANDE PROVINCIA UTCUBAMBA DEPARTAMENTO AMAZONAS","20131369124","2","",""
"renipress.eess_00024197","renipress.microred_1_00_00","3","00024197","ENFERMERÍA UNIDAD MILITAR DE ASENTAMIENTO RURAL N° 01 - MESONES MURO","010205","2","1","3","986180345","SAMUEL TORRES GARCIA ","24/05/1974","CARRETERA MESONES MURO DISTRITO IMAZA PROVINCIA BAGUA DEPARTAMENTO AMAZONAS","20131369124","2","",""
"renipress.eess_00024296","renipress.microred_11_00_00","3","00024296","BTN CT Nº 334-MIARIA","080902","2","1","3","966663204","CARLOS ALBERTO ESPINOZA SAMPERTEGUI ","30/09/2013","OTROS COMUNIDAD NATIVA MIARIA DISTRITO ECHARATE PROVINCIA LA CONVENCION DEPARTAMENTO CUSCO","20131369124","2","-72.60789361","-12.73590744"
"renipress.eess_00024358","renipress.microred_21_00_00","3","00024358","ENFERMERIA DEL BMG ARMAMENTO CORONEL LEONCIO PRADO GUTIERREZ N°512","150111","1","1","3","975429923","JUAN CARLOS NAVARRO ROMERO ","01/01/2017","AVENIDA AV MIGUEL GRAU NÚMERO 1912 URBANIZACIÓN SANTOYO DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA","20131369124","2","",""
"renipress.eess_00024397","renipress.microred_11_00_00","6","00024397","ESTACION NAVAL DE PICHARI","080910","2","1","3","942435511","","01/01/2011","TROCHA TERRESTRE DISTRITO PICHARI PROVINCIA LA CONVENCION DEPARTAMENTO CUSCO","20153408191","2","",""
"renipress.eess_00024423","renipress.microred_17_00_00","3","00024423","SANIDAD DEL BCT ""CORONEL NATALIO SANCHEZ"" N°324","120601","2","1","3","#998989068","CARLOS EDUARDO CHIRINOS MORENO ","22/03/2017","CARRETERA MARGINAL A MAZAMARI KM 04 DISTRITO SATIPO PROVINCIA SATIPO DEPARTAMENTO JUNIN","20131369124","2","",""
"renipress.eess_00024429","renipress.microred_17_00_00","3","00024429","BCT N°312 VILLA MARIA","120606","2","1","3","#171760","OSCAR ALEJANDRO VALDIVIA EDUARDO ","09/08/2006","CAMINO RURAL TERRESTRE DISTRITO PANGOA PROVINCIA SATIPO DEPARTAMENTO JUNIN","20131369124","2","",""
"renipress.eess_00024430","renipress.microred_17_00_00","3","00024430","ENFERMERIA DE LA CEC ""PACHACUTEC"" Nº 31","120606","2","1","3","985395827","VICTOR HUGO DELGADO EDUARDO ","11/02/1942","CARRETERA DE PANGOA A SONOMORO DISTRITO PANGOA PROVINCIA SATIPO DEPARTAMENTO JUNIN","20131369124","2","",""
"renipress.eess_00024436","renipress.microred_17_00_00","3","00024436","ENFERMERIA DEL BCT  79","120501","1","1","3","956976553","VIDAL GIRON VARONA ","01/07/1981","CAMINO RURAL A MICAELA BASTIDASI NÚMERO 0 DISTRITO JUNIN PROVINCIA JUNIN DEPARTAMENTO JUNIN","20131369124","2","",""
"renipress.eess_00024438","renipress.microred_28_00_00","3","00024438","ENFERMERIA DEL RC N° 7 SUYO","200210","2","1","3","(51) 73-490266","BRYAN ALFREDO REYES VILELA ","15/05/1967","CARRETERA PANAMERICANA KILOMETRO 1113 DISTRITO SUYO PROVINCIA AYABACA DEPARTAMENTO PIURA","20131369124","2","",""
"renipress.eess_00024484","renipress.microred_17_00_00","3","00024484","ENFERMERIA DEL CENTRO DE INSTRUCCION DIVISIONARIO Nº 31","120303","2","1","3","990387376","ANA CECILIA GUADALUPE CALDERON TORO ","08/05/2009","AVENIDA MARGINAL NÚMERO S/N DISTRITO PICHANAQUI PROVINCIA CHANCHAMAYO DEPARTAMENTO JUNIN","20131369124","2","",""
"renipress.eess_00024546","renipress.microred_23_00_00","4","00024546","POSTA FAP SAN GABINO","150140","2","1","3","998762437","ROXANA FACUNDA HUAMANTUMA CANDIOTTI DE ARAMBURU","12/06/2017","JIRÓN Guillermo Brenner NÚMERO 15 PISO 1 DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA","20144364059","2","",""
"renipress.eess_00024560","renipress.microred_4_00_00","3","00024560","ENFERMERÍA DEL FUERTE SALAVERRY","040110","2","1","3","942099220","WEIMAR ROBERTO CONTRERAS CHACON ","01/01/1860","CALLE PROCERES DISTRITO MIRAFLORES PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA","20131369124","2","",""
"renipress.eess_00024576","renipress.microred_14_00_00","3","00024576","ENFERMERÍA MILITAR DEL BTN FFEE N°201","100111","2","1","3","982934907","FRANCISCO MAMANI MAMANI ","01/01/2017","CARRETERA Carretera central km 6 - Yanag PILLCO MARCA HUANUCO HUANUCO","20131369124","2","-76.24432838","-9.98733325"
"renipress.eess_00024583","renipress.microred_11_00_00","3","00024583","BTC N° 314 - KEPASHIATO","080902","2","1","3","943721163","GABRIELA SHALLY PALIZA MERCADO ","01/01/2012","TROCHA CARRETERA ALTO UNION KEPASHIATO NÚMERO 1 PISO 1 DEPARTAMENTO 1 DISTRITO ECHARATE PROVINCIA LA CONVENCION DEPARTAMENTO CUSCO","20131369124","2","",""
"renipress.eess_00024592","renipress.microred_28_00_00","3","00024592","ENFERMERIA RCB N5","200604","2","1","3","978011710","ANTHONY ANDY SALAZAR CORREA ","28/07/1900","TROCHA CASERIO CHILACO PELADOS DISTRITO LANCONES PROVINCIA SULLANA DEPARTAMENTO PIURA","20131369124","2","",""
"renipress.eess_00024594","renipress.microred_28_00_00","3","00024594","ENFERMERIA DEL REGIMIENTO DE CABALLERIA BLINDADO N° 13","200607","2","1","3","973991242","JUAN JOSE PEREYRA FRANCO ","15/03/1975","CALLE INCLAN NÚMERO S/N MANZANA 04 LOTE 24 DISTRITO QUERECOTILLO PROVINCIA SULLANA DEPARTAMENTO PIURA","20131369124","2","-80.65054346","-4.83935742"
"renipress.eess_00024609","renipress.microred_34_00_00","3","00024609","PUESTO DE SALUD UMAR 5 BREU","250204","1","1","3","961074683","JUAN MIGUEL BALDERA CRUZ ","01/01/1980","OTROS UMAR 5 BREU EJERCITO DISTRITO YURUA PROVINCIA ATALAYA DEPARTAMENTO UCAYALI","20131369124","2","",""
"renipress.eess_00024637","renipress.microred_11_00_00","3","00024637","INCAHUASI BTN CT N°331","080911","2","1","3","904197515","CARLOS PAULINO FIGUEROA QUISPE ","01/02/2014","TROCHA CENTRO POBLADO SAN MARTIN A LA ENTRADA DE COMUNIDAD NARANJAL DISTRITO AMAYBAMBA PROVINCIA LA CONVENCION DEPARTAMENTO CUSCO","20131369124","2","",""
"renipress.eess_00024638","renipress.microred_11_00_00","3","00024638","MILITAR PICHARI","080910","4","1","3","951543993","RUBEN JUAN CHAMBI PUMA ","15/07/2015","AVENIDA HEROES DEL VRAEM SN Fuerte Pichari PICHARI LA CONVENCION CUSCO","20131369124","1","-73.8271024","-12.5177532"
"renipress.eess_00024656","renipress.microred_14_00_00","3","00024656","ENFERMERÍA MILITAR DEL BING COMB N° 112","100608","2","1","3","(51) 955739822","BRIANO MARCELO MATELLINI MOSCA ","01/01/2014","AVENIDA SAN MARTIN NÚMERO SIN NUMERO URBANIZACIÓN LOS LAURELES DISTRITO CASTILLO GRANDE PROVINCIA LEONCIO PRADO DEPARTAMENTO HUANUCO","20131369124","2","",""
"renipress.eess_00024663","renipress.microred_11_00_00","5","00024663","SANIDAD PNP  SICUANI -  CUSCO","080601","2","1","3","989592323","YANET SUAREZ CATUNTA ","01/10/1972","AVENIDA REPUBLICA DEL PERU CON JR. LAS RETAMAS NÚMERO 117/119 DISTRITO SICUANI PROVINCIA CANCHIS DEPARTAMENTO CUSCO","20504380077","2","",""
"renipress.eess_00024664","renipress.microred_28_00_00","3","00024664","ENFERMERIA DEL RCB N°15 - LAS LOMAS","200111","2","1","3","(51) 959453285","PAOLA ELIZABETH SERNA CHAVEZ ","01/01/1967","CARRETERA SAPILLICA KILOMETRO 4 DISTRITO LAS LOMAS PROVINCIA PIURA DEPARTAMENTO PIURA","20131369124","2","",""
"renipress.eess_00024667","renipress.microred_28_00_00","3","00024667","UNIDAD MILITAR GRUPO DE ARTILLERIA DE CAMPAÑA N° 51.","200114","2","1","3","944953659","WALTER LEONARDO CALLE VILLAVICENCIO ","01/01/2013","TROCHA km NÚMERO 47 KILOMETRO 47 DISTRITO TAMBO GRANDE PROVINCIA PIURA DEPARTAMENTO PIURA","20131369124","2","",""
"renipress.eess_00024679","renipress.microred_7_00_00","3","00024679","ENFERMERIA DEL BIM N° 111","060901","2","1","3","966519444","ARNOLD MANUEL FERNANDO MADRID JARAMILLO ","21/07/1975","JIRÓN MARULANDA NÚMERO S/N DISTRITO SAN IGNACIO PROVINCIA SAN IGNACIO DEPARTAMENTO CAJAMARCA","20131369124","2","",""
"renipress.eess_00024728","renipress.microred_23_00_00","3","00024728","ENFERMERIA DEL BC N°19","150108","1","1","3","924686399","JULIA TORIBIO MEDINA ","19/11/2008","AVENIDA LAS PALMAS NÚMERO S/N PISO 1 DISTRITO CHORRILLOS PROVINCIA LIMA DEPARTAMENTO LIMA","20131369124","2","",""
"renipress.eess_00024749","renipress.microred_33_00_00","3","00024749","Enfermería del Fuerte ""Papayal""","240304","1","1","3","999060413","JOSE ALBERTO CORTEGANA ARANDA ","22/06/2011","CALLE principal de papayal NÚMERO SIN NÚMERO DISTRITO PAPAYAL PROVINCIA ZARUMILLA DEPARTAMENTO TUMBES","20131369124","2","",""
"renipress.eess_00024762","renipress.microred_21_00_00","3","00024762","ENFERMERIA MILITAR DEL BATALLON DE MATERIAL DE GUERRA VEHICULOS ""HUAMACHUCO"" Nº511","150111","1","1","3","923161527","MELIZA ZUU BARBOZA HUANCA ","01/01/1967","JIRÓN LLAMELLIN NÚMERO 330 DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA","20131369124","2","",""
"renipress.eess_00024871","renipress.microred_35_00_00","3","00024871","TÒPICO DE SALUD DE LA IE TTE. CRL ALFREDO BONIFAZ FONSECA","150128","1","1","3","(51) 1-4819883","NOEMI MARINA ORTIZ MORAN ","15/04/1958","AVENIDA MORRO DE ARICA NÚMERO 547 URBANIZACIÓN SANTA CANDELARIA DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA","20518262212","2","",""
"renipress.eess_00024957","renipress.microred_11_00_00","3","00024957","BTC LA OROYA  N°34 VILLA VIRGEN","080912","2","1","3","973554956","MARISOL ZELA QQUENTA SOLTERA","04/01/2010","CALLE TAHUANTINSUYO NÚMERO S/N DISTRITO VILLA VIRGEN PROVINCIA LA CONVENCION DEPARTAMENTO CUSCO","20131369124","2","",""
"renipress.eess_00024995","renipress.microred_11_00_00","3","00024995","LINCE N° 02","080910","2","1","3","985584330","MOISES JUAN BACA REYES ","01/06/2013","AVENIDA SIVIA PICHARI NÚMERO S/N URBANIZACIÓN PICHARI BAJA DISTRITO PICHARI PROVINCIA LA CONVENCION DEPARTAMENTO CUSCO","20131369124","2","-73.83841059","-12.52131165"
"renipress.eess_00025015","renipress.microred_36_00_00","3","00025015","ENFERMERIA DEL INSTITUTO GEOGRAFICO NACIONAL","150141","1","1","3","998775565","CHRISTIAN YAIR MORA TASAYCO ","23/10/2017","AVENIDA ARAMBURU 1184 DISTRITO SURQUILLO PROVINCIA LIMA DEPARTAMENTO LIMA","20131369124","2","",""
"renipress.eess_00025105","renipress.microred_28_00_00","3","00025105","CENTRO MEDICO MILITAR DE LA PRIMERA BRIGADA DE CABALLERIA","200601","3","1","3","073-505292","ALEXIS HANSEL CAUTI MEDINA ","05/02/2018","CALLE JUAN BOSCO TRANSVERSAL CALLE EL ALTO NÚMERO S/N PISO 1 DISTRITO SULLANA PROVINCIA SULLANA DEPARTAMENTO PIURA","20131369124","2","",""
"renipress.eess_00025176","renipress.microred_4_00_00","3","00025176","FUERTE BOLOGNESI","040104","2","1","3","(54) 987248440","JOSUE SOCRATES CORRALES SANTOS ","01/01/1991","AVENIDA YURA KILOMETRO 8 DISTRITO CERRO COLORADO PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA","20131369124","2","-71.5756371","-16.3466173"
"renipress.eess_00025198","renipress.microred_19_00_00","3","00025198","CENTRO MEDICO MILITAR ""DIVINO NIÑO DEL MILAGRO DE ETEN""","140301","3","1","3","941981943","JAVIER ANTONIO VEGA TORRES ","04/04/2016","CALLE GRAU NÚMERO S/N DISTRITO LAMBAYEQUE PROVINCIA LAMBAYEQUE DEPARTAMENTO LAMBAYEQUE","20131369124","2","-79.9080757","-6.7197666"
"renipress.eess_00025222","renipress.microred_24_00_00","3","00025222","P.S. TENIENTE LOPEZ","160304","1","1","3","065812253","ROGER DANTE TUESTA VALERA ","01/01/1992","OTROS Batallon de Selva NÚMERO 53 DISTRITO TROMPETEROS PROVINCIA LORETO DEPARTAMENTO LORETO","20131369124","2","",""
"renipress.eess_00025227","renipress.microred_24_00_00","3","00025227","P.S. GUEPPI","160803","2","1","3","065830024","JULIO CESAR SALDAÑA TAVARA ","01/03/1993","OTROS Batallon de Selva SARGENTO SEGUNDO FERNANDO LORES TENAZOA N° 83 GUEPPI NÚMERO 83 DISTRITO TENIENTE MANUEL CLAVERO PROVINCIA PUTUMAYO DEPARTAMENTO LORETO","20131369124","2","",""
"renipress.eess_00025228","renipress.microred_24_00_00","3","00025228","ENFERMERIA DE LA COMPAÑIA DE SANIDAD Y VETERINARIA N° 115- VARGAS GUERRA","160101","2","1","3","998043408","NAHUM HIDALGO ARBILDO ","02/01/1970","AVENIDA QUIÑONES  KM 01 DISTRITO IQUITOS PROVINCIA MAYNAS DEPARTAMENTO LORETO","20131369124","2","",""
"renipress.eess_00025235","renipress.microred_24_00_00","3","00025235","BATALLÓN DE SELVA ""CORONEL PORTILLO  "" N° 29- CURARAY","160107","2","1","3","06580005","HALBERT CHRISTIAN SANCHEZ CARRILLO ","02/01/2000","OTROS COMUNIDAD SAN RAFAEL DISTRITO NAPO PROVINCIA MAYNAS DEPARTAMENTO LORETO","20131369124","2","",""
"renipress.eess_00025239","renipress.microred_24_00_00","3","00025239","BATALLÓN DE SELVA ""CABO VICTOR PANTOJA  "" N° 515-SANTA TERESA","160403","1","1","3","999099842","LEOVIGILDO JHONNY BAZAN CARRERA ","01/01/2015","CAMINO RURAL COMUNIDAD SANTA TERESA DISTRITO YAVARI PROVINCIA MARISCAL RAMON CASTILLA DEPARTAMENTO LORETO","20131369124","2","",""
"renipress.eess_00025243","renipress.microred_24_00_00","3","00025243","BATALLÓN DE SELVA ""CORONEL ALFONZO UGARTE VERNAL  "" N° 47- NUEVA BARRANCA","160701","1","1","3","065812252","MARINO ZUMAETA CISNEROS ","02/01/1999","OTROS GUARNICIÓN NUEVA BARRANCA DISTRITO BARRANCA PROVINCIA DATEM DEL MARAÑON DEPARTAMENTO LORETO","20131369124","2","",""
"renipress.eess_00025244","renipress.microred_23_00_00","3","00025244","LAS PALMAS","150108","1","1","3","2521159","MARTHA MARCELA TEJADA VEGAS ","01/04/1979","AVENIDA CRL. EDMUNDO AGUILAR PASTOR NÚMERO S/N PISO 1 URBANIZACIÓN VILLA MILITAR DISTRITO CHORRILLOS PROVINCIA LIMA DEPARTAMENTO LIMA","20131369124","2","",""
"renipress.eess_00025256","renipress.microred_24_00_00","3","00025256","P.S. ANGUSILLA","160803","2","1","3","065816086","MANUEL BALTAZAR GAVIDIA DIAZ ","01/01/2002","OTROS ANGUSILLA NÚMERO S/N DISTRITO TENIENTE MANUEL CLAVERO PROVINCIA PUTUMAYO DEPARTAMENTO LORETO","20131369124","2","",""
"renipress.eess_00025268","renipress.microred_24_00_00","3","00025268","CEC. ""W.ARRASCUE S. "" N° 125-OTORONGO","160113","2","1","3","978498650","JOSUE PACAYA TENAZOA ","02/01/1998","CAMINO AFIRMADO POBLADO VILLA BUEN PASTOR DISTRITO SAN JUAN BAUTISTA PROVINCIA MAYNAS DEPARTAMENTO LORETO","20131369124","2","",""
"renipress.eess_00025271","renipress.microred_24_00_00","3","00025271","BATALLÓN DE SELVA ""LA PEDRERA  "" N° 49- CABALLO COCHA","160401","2","1","3","981740956","GONZALO ALEXANDER JARA SANCHEZ ","02/01/1999","CALLE ANDRES AVELINO CACERES  S/N DISTRITO RAMON CASTILLA PROVINCIA MARISCAL RAMON CASTILLA DEPARTAMENTO LORETO","20131369124","2","",""
"renipress.eess_00025272","renipress.microred_30_00_00","5","00025272","PUESTO SANITARIO PNP SANTA LUCIA","221005","1","1","3","956790970","YAQUELINA JANAMPA DELGADO ","01/01/1990","AVENIDA LAS PALMAS NÚMERO S/N DISTRITO UCHIZA PROVINCIA TOCACHE DEPARTAMENTO SAN MARTIN","20504380077","2","",""
"renipress.eess_00025276","renipress.microred_24_00_00","3","00025276","BATALLÓN DE SELVA ""SOLDADO REYNALDO BARTRA DIAZ "" N° 525- NUEVA JERUSALEN DEL ERENE","160403","1","1","3","966827845","JORDY GRUME ATOCHA GARCIA ","01/05/2017","CAMINO RURAL COMUNIDAD NATIVA NUEVA JERUSALEN DEL ERENE DISTRITO YAVARI PROVINCIA MARISCAL RAMON CASTILLA DEPARTAMENTO LORETO","20131369124","2","",""
"renipress.eess_00025326","renipress.microred_13_00_00","3","00025326","POSTA DE SALUD BATALLON CONTRATERRORISTA ""MARISCAL CÁCERES"" N° 43","090706","2","1","3","(51) 958789688","CESAR YEISON SANCHEZ MASCARO ","11/02/1943","AVENIDA CENTENARIO S/N CUARTEL MARISCAL CÁCERES PAMPAS DANIEL HERNANDEZ TAYACAJA HUANCAVELICA","20131369124","2","-74.86187695","-12.39789505"
"renipress.eess_00025332","renipress.microred_24_00_00","3","00025332","BATALLÓN DE SELVA ""TARAPACA  "" N° 17- PIJUAYAL","160402","2","1","3","988622865","JHANINA EDITH VASQUEZ FALLA ","02/01/1980","CAMINO RURAL COMUNIDAD PIJUAYAL DISTRITO PEBAS PROVINCIA MARISCAL RAMON CASTILLA DEPARTAMENTO LORETO","20131369124","2","",""
"renipress.eess_00025397","renipress.microred_24_00_00","3","00025397","BATALLÓN DE SELVA ""TACNA "" N° 27- CABO PANTOJA","160110","2","1","3","065812255","JAVIER EDUARDO FALCON QUIROZ ","02/01/1950","OTROS COMUNIDAD CABO PANTOJA DISTRITO TORRES CAUSANA PROVINCIA MAYNAS DEPARTAMENTO LORETO","20131369124","2","",""
"renipress.eess_00025398","renipress.microred_24_00_00","3","00025398","BATALLÓN DE SELVA ""GLORIOSO AYACUCHO  "" N° 3- EL ESTRECHO","160801","2","1","3","999049233","JUAN CARLOS ASCARZA VICUÑA ","02/01/1998","CAMINO RURAL EL ESTRECHO DISTRITO PUTUMAYO PROVINCIA PUTUMAYO DEPARTAMENTO LORETO","20131369124","2","",""
"renipress.eess_00025399","renipress.microred_24_00_00","3","00025399","BATALLÓN DE SELVA ""TTE CRL DOMINGO PIZARRO DIOSES  "" N° 535-MARIO RIVERA","160403","2","1","3","959291294","MARIANO SANDOVAL SANTAMARIA ","01/01/2015","CAMINO RURAL CENTRO POBLADO MARIO RIVERA DISTRITO YAVARI PROVINCIA MARISCAL RAMON CASTILLA DEPARTAMENTO LORETO","20131369124","2","",""
"renipress.eess_00025403","renipress.microred_24_00_00","6","00025403","PIAS PUTUMAYO I","160112","99","1","3","965609503","KARIN JULIANA BARDALES GONZALES ","25/03/2017","AVENIDA JOSE ABELARDO QUIÑONES SN BELEN MAYNAS LORETO","20408454299","4","-72.69289411","-2.50374466"
"renipress.eess_00025404","renipress.microred_24_00_00","6","00025404","PIAS MORONA","160112","99","1","3","965609503","ABIGAIL ABELINA CHUTAS FARFAN ","25/03/2017","AVENIDA JOSE ABELARDO QUIÑONES SN BELEN MAYNAS LORETO","20408454299","4","-76.62531293","-4.78618198"
"renipress.eess_00025405","renipress.microred_24_00_00","6","00025405","PIAS PUTUMAYO II","160112","99","1","3","965609503","POLA SALAS SANTILLAN ","25/03/2017","AVENIDA JOSE ABELARDO QUIÑONES SN BELEN MAYNAS LORETO","20408454299","4","-74.90595258","-.29834852"
